ID,Gender,Age,Resident,Nature_Relatedness_experience1,Nature_Relatedness_self1,Nature_Relatedness_self2,Nature_Relatedness_experience2,Nature_Relatedness_self3,Nature_Relatedness_self4,PEBS_Conservation1,PEBS_Conservation2,PEBS_Conservation3,PEBS_Conservation4,PEBS_Conservation5,PEBS_Conservation6,PEBS_Conservation7,PEBS_Environmental_citizenship1,PEBS_Environmental_citizenship2,PEBS_Environmental_citizenship3,PEBS_Environmental_citizenship4,PEBS_Environmental_citizenship5,PEBS_Environmental_citizenship6,PEBS_Food1,PEBS_Food2,PEBS_Food3,PEBS_Tmnsporation1,PEBS_Tmnsporation2,PEBS_Tmnsporation3,HEAS_Affective_symptoms1,HEAS_Affective_symptoms2,HEAS_Affective_symptoms3,HEAS_Affective_symptoms4,HEAS_Rumination1,HEAS_Rumination2,HEAS_Rumination3,HEAS_Behavioural_symptoms1,HEAS_Behavioural_symptoms2,HEAS_Behavioural_symptoms3,HEAS_Anxiety_about_personal_impact1,HEAS_Anxiety_about_personal_impact2,HEAS_Anxiety_about_personal_impact3,Mental_Health_Continuum_EWB1,Mental_Health_Continuum_EWB2,Mental_Health_Continuum_EWB3,Mental_Health_Continuum_SWB1,Mental_Health_Continuum_SWB2,Mental_Health_Continuum_SWB3,Mental_Health_Continuum_SWB4,Mental_Health_Continuum_SWB5,Mental_Health_Continuum_PWB1,Mental_Health_Continuum_PWB2,Mental_Health_Continuum_PWB3,Mental_Health_Continuum_PWB4,Mental_Health_Continuum_PWB5,Mental_Health_Continuum_PWB6
2027,1,19,1,3,3,3,3,3,3,3,3,3,2,3,3,5,1,1,3,3,5,3,5,5,5,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,3,2,1,2,1,1,2
2792,2,19,2,4,4,4,4,4,5,5,2,5,5,5,5,3,5,1,4,4,5,1,1,5,5,3,5,5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,3,1,1,1,2,2,2,4,3,3
1867,2,20,1,1,3,4,4,4,4,4,4,3,5,2,2,5,1,1,3,3,5,1,5,5,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,3,1,0,0,0,1,1,1
2354,1,19,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,5,3,5,5,5,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
460,2,19,2,1,1,4,4,4,4,4,3,4,4,3,3,5,1,5,2,2,5,3,1,1,1,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2670,2,22,1,1,1,3,2,2,2,4,4,2,4,2,2,5,1,1,4,2,1,2,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4
307,1,20,1,3,3,3,3,3,3,4,5,4,4,4,4,5,1,1,3,3,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,3,3,3
229,2,20,2,2,4,4,4,4,4,4,4,4,4,4,3,5,1,5,3,3,1,1,5,5,5,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,3,4
38,1,19,1,1,2,2,2,4,5,3,4,4,3,4,3,3,1,1,4,3,5,3,5,5,1,5,3,3,3,4,3,3,2,3,4,4,3,3,3,3,3,4,3,2,3,2,3,3,3,4,3,2,4,4,3
2151,2,22,2,2,2,3,3,4,4,4,3,2,4,3,4,5,1,1,3,3,1,2,5,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,1,2,2,2,2,2,1
1650,2,22,1,1,4,3,4,4,5,5,4,4,5,5,2,3,1,1,3,3,5,1,5,5,5,5,5,5,3,2,1,1,1,1,1,1,4,3,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3
2364,1,19,2,3,2,4,3,3,2,3,3,4,2,4,3,3,1,1,2,2,1,1,5,5,5,3,3,3,2,4,3,2,2,2,3,3,4,2,3,3,3,1,3,3,3,3,2,2,2,5,2,3,4,2,3
361,1,20,2,3,4,4,4,5,4,3,2,4,4,3,3,3,5,5,4,4,5,4,1,1,5,5,5,5,3,2,2,2,2,2,2,1,2,1,2,2,2,1,2,4,3,2,3,4,4,3,4,3,3,3,4
39,1,20,1,2,2,2,2,2,2,3,2,3,3,4,2,3,1,1,3,2,1,2,5,5,5,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,1,2,2,3,1,1,1,2,2,2,4
2177,2,20,1,1,3,3,3,3,3,5,5,5,5,2,3,5,1,1,2,3,5,3,5,5,5,3,3,3,1,1,1,2,2,2,2,1,1,1,1,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4
3062,1,20,2,2,2,3,3,4,3,2,2,2,2,3,3,3,1,1,1,2,5,2,5,5,5,3,5,5,2,3,3,3,2,3,3,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2
2618,2,19,1,2,3,3,3,4,4,5,3,3,5,3,4,5,1,1,3,3,5,3,1,5,1,5,5,3,2,3,2,2,3,2,3,3,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,3,3,3,3
1772,1,20,2,3,4,4,4,4,4,5,4,4,5,4,5,3,1,1,3,3,5,5,5,1,5,5,5,5,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4
757,2,19,1,3,3,3,2,3,4,2,2,2,2,3,3,5,1,1,4,3,1,4,5,5,5,3,3,3,1,2,3,4,3,1,2,3,3,3,3,3,3,0,1,2,3,3,3,2,2,1,1,2,2,1,1
3088,2,18,1,2,4,4,4,4,4,4,3,3,3,3,3,3,1,1,2,2,1,2,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4
2365,2,19,2,3,3,3,3,3,3,3,3,5,3,5,3,5,1,1,4,4,5,2,5,5,5,3,5,5,4,4,3,3,2,2,3,2,3,2,3,3,3,2,2,2,1,2,2,3,3,4,3,1,2,1,1
2960,2,25,1,3,2,2,3,3,2,5,4,4,4,4,3,5,1,1,3,3,5,3,1,5,5,3,5,5,3,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3,1,3,1,1,1,5,3,3,2,3,3
2449,1,20,1,4,4,4,4,4,3,3,3,3,3,3,3,5,1,1,2,2,5,1,5,5,5,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1,4,4,1,1,1,3,4,4,5,4,4,4,4
1496,2,19,2,3,4,5,3,5,5,5,3,3,5,4,5,5,1,1,3,3,5,2,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1275,1,18,1,4,4,4,4,4,4,3,3,3,3,3,3,3,5,5,3,4,5,3,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3
2851,1,24,1,3,2,4,4,3,4,3,2,2,5,3,4,5,1,1,2,2,1,2,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,2,1,1,1,1,4,3,1,1,2
1469,2,20,1,2,5,3,4,3,3,2,4,4,3,3,2,1,5,5,2,5,1,3,1,5,5,3,5,1,3,3,2,3,2,3,3,2,2,1,2,3,3,3,1,4,2,2,2,3,2,4,2,3,0,1,2
210,2,21,2,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,1,5,5,1,3,5,5,2,2,2,3,2,2,2,1,1,1,2,2,2,5,5,5,4,4,5,5,5,5,5,5,5,5,5
177,2,19,1,4,4,4,3,3,3,3,2,2,4,2,3,5,1,1,3,2,1,3,5,5,5,3,5,3,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,2,1,1,3,1,1,1,1,1,1
249,1,20,2,4,3,3,3,3,3,4,3,4,3,4,4,5,1,1,2,2,5,4,1,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,4,4,4,4,4,4,3
1899,1,21,1,3,3,3,3,3,3,5,5,5,5,5,5,5,1,1,3,3,1,2,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,4,3,4,4,4,4,4,4,4,4
125,2,30,2,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,4,3,5,2,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3
822,2,19,1,1,2,4,5,4,5,5,4,5,5,3,3,5,1,1,3,4,5,2,1,1,5,3,3,5,1,1,1,1,1,1,1,1,1,2,1,2,1,3,3,2,1,5,4,5,4,4,3,3,2,4,4
1815,1,19,1,3,4,4,4,5,5,5,5,3,5,3,1,3,1,1,3,4,5,1,1,5,1,3,3,3,2,2,2,3,3,3,2,4,1,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
836,2,19,1,1,2,2,2,2,1,3,3,3,3,2,1,3,5,1,3,3,5,1,5,5,5,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0,1,4,4,5,3,3,4,5,2,4,3,3,3
2366,2,19,1,3,3,3,4,3,4,3,3,3,3,3,3,5,1,1,3,3,5,3,5,5,5,1,5,5,3,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
326,2,19,2,2,4,4,5,4,5,4,3,4,4,5,5,5,1,1,3,2,1,3,1,1,5,5,3,1,2,2,2,2,2,2,2,1,2,2,2,1,3,3,3,3,1,1,1,1,1,3,2,1,2,2,1
366,2,19,2,1,4,3,5,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,5,5,5,5,5,5,2,2,2,2,2,2,2,4,2,3,1,1,1,1,1,1,0,2,0,0,0,2,1,1,1,1,1
199,2,21,1,3,3,3,3,3,3,4,3,2,5,3,4,3,1,1,4,2,5,3,1,5,5,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,3,2,2,3,1,3,2,2,2
2355,2,19,1,1,4,4,3,3,5,5,4,4,4,2,2,5,1,1,2,2,5,4,1,5,5,5,5,3,3,2,2,2,2,2,2,3,4,3,2,2,2,3,5,4,3,5,5,5,5,4,4,5,4,4,4
1281,1,18,1,4,4,3,3,2,4,3,4,2,3,3,3,3,5,5,4,3,5,1,5,5,5,3,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,2,1,2,3,2,2,1,2,2,3,3,3,2,3
1571,2,18,2,3,3,4,2,4,3,4,2,5,4,3,3,5,1,1,2,2,5,2,1,5,1,3,3,3,1,1,2,2,1,1,1,4,2,4,2,2,2,4,3,3,1,2,1,1,2,4,1,3,1,3,3
1462,2,21,1,3,2,3,4,5,3,5,3,5,5,3,4,3,1,1,2,3,5,1,5,5,5,3,3,3,1,2,2,2,2,2,2,3,3,4,2,3,2,3,2,2,2,5,5,4,4,3,3,3,1,1,1
270,2,21,2,3,3,3,4,4,4,3,3,3,3,3,3,3,5,5,4,3,5,3,1,1,1,1,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,2,3,2,1,2,3,2,3,3,3,2,2,2,2
412,2,18,2,1,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,2,5,1,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,1,1,1,1,1,1
2346,1,19,2,4,3,2,2,2,4,3,3,2,2,1,3,3,5,5,3,3,5,4,5,5,5,3,3,3,1,2,3,3,3,1,3,2,2,3,2,3,3,1,2,3,2,2,1,2,2,1,3,3,2,3,3
1509,2,19,1,3,4,4,3,4,3,4,4,4,4,3,4,3,1,1,2,2,5,1,1,5,5,5,5,3,3,3,3,3,3,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,5
3090,2,20,1,1,4,3,3,3,2,4,4,3,4,5,4,5,1,1,2,2,1,1,1,5,5,3,3,5,2,2,1,2,2,2,2,3,2,3,2,2,1,3,3,3,0,0,2,4,4,3,3,3,4,4,3
1363,2,18,1,4,4,5,5,5,5,5,5,5,5,5,5,5,1,5,4,4,5,5,5,5,5,3,5,1,4,2,1,2,3,2,3,2,4,3,2,2,2,4,4,5,4,5,5,5,5,5,4,4,1,5,5
2197,2,20,1,3,4,4,2,5,3,2,4,3,4,3,4,3,5,1,4,3,5,3,5,5,1,3,3,5,3,3,3,2,2,1,2,2,3,3,4,2,3,2,2,4,2,3,4,2,3,2,3,2,3,3,2
2589,2,18,2,3,2,3,3,4,4,4,5,5,5,5,5,5,1,5,3,4,5,3,5,1,5,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,1,4,2,1,2,2,4,4,4,4,4,4,4,4
1450,2,20,1,2,4,5,4,4,4,4,3,3,4,3,1,3,1,1,2,2,5,3,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1
1003,2,21,1,3,5,5,5,5,5,5,5,5,5,5,5,3,1,1,4,3,5,1,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5
367,1,21,2,1,3,2,4,4,5,4,1,3,4,1,2,3,1,1,2,2,5,2,5,5,5,5,5,5,2,3,2,3,2,3,2,4,1,1,3,3,3,3,2,3,2,2,3,2,1,1,2,3,2,2,3
1149,1,20,1,2,2,3,3,2,2,2,2,2,3,3,2,5,1,1,3,4,5,2,1,1,1,3,3,3,2,2,2,2,2,1,1,2,3,2,2,1,2,0,1,4,3,1,2,5,3,4,5,3,3,4,3
1907,2,20,2,3,3,3,3,3,3,3,3,3,3,3,3,5,1,1,3,3,5,4,5,5,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2
1053,2,21,1,3,3,3,3,3,3,3,3,3,3,3,3,5,1,1,3,3,5,2,1,1,1,3,3,3,2,2,1,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3
2367,1,20,1,2,3,3,3,2,2,4,3,1,4,5,4,5,1,1,1,1,5,3,5,1,1,3,5,3,2,2,2,2,2,2,1,2,3,2,1,2,2,1,1,3,1,1,2,3,1,1,1,1,3,2,2
1757,2,20,1,4,4,4,4,4,4,5,5,5,5,3,3,5,1,1,4,3,5,1,5,5,5,5,3,5,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,3,0,4,3,4,4,4,3,2,2
1751,1,20,1,3,4,4,5,5,5,5,4,4,4,4,3,3,5,5,3,3,5,2,5,1,1,3,3,5,2,2,2,2,2,3,3,3,3,3,3,4,3,4,3,4,4,3,5,3,3,3,4,4,4,3,3
2250,2,19,2,1,3,4,4,5,5,5,5,5,5,3,3,5,1,1,3,1,5,4,1,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,5,4,5,5,5,5,5,4,3,5
1472,2,20,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,3,3,5,2,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1348,1,19,2,4,4,5,5,5,5,4,3,5,4,4,5,5,1,1,3,3,1,3,5,5,5,5,5,5,1,1,1,1,1,1,2,1,2,1,2,1,2,3,3,3,3,5,3,4,4,3,4,5,4,4,4
1621,2,19,1,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,2,5,1,1,1,1,5,5,5,3,3,2,2,2,3,3,4,3,2,2,3,1,4,1,3,3,3,2,3,4,3,4,5,4,4,4
1909,2,19,1,2,2,3,2,3,3,4,2,4,5,3,1,3,1,1,4,3,5,1,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,2,1,2,2,2,1,1,3,4,4
137,2,21,2,2,4,4,4,4,4,5,2,3,5,5,5,5,1,1,4,3,1,3,5,5,5,5,5,3,3,3,2,3,2,2,2,2,2,2,2,3,3,4,4,4,3,4,5,4,4,4,3,3,3,3,3
3075,2,23,1,3,4,4,4,4,4,3,3,3,3,4,3,5,1,1,2,2,5,1,1,5,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3161,1,19,2,4,4,4,4,4,4,4,4,3,5,3,2,5,1,1,3,3,5,2,5,5,5,3,5,5,3,3,2,3,2,2,2,3,1,3,3,3,3,1,1,2,1,1,2,3,3,4,4,3,2,4,4
633,1,20,1,3,3,3,3,4,3,4,3,4,4,4,4,1,1,1,5,4,5,3,5,1,1,3,5,3,3,3,3,2,4,4,2,3,3,3,4,2,3,2,3,3,1,1,3,3,1,2,2,2,1,1,3
2712,1,30,2,3,2,2,2,2,2,4,2,2,5,1,1,3,1,1,1,1,1,3,5,5,5,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1467,2,21,1,2,2,3,3,2,5,3,4,3,4,3,2,5,1,1,3,2,5,1,5,5,5,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,2,1,1,3,3
3182,2,22,2,3,3,3,3,3,5,2,2,2,2,2,2,3,1,1,4,2,5,1,5,5,5,3,3,5,3,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2,3,1,2,4,4,3,3,2,2
1835,2,21,1,2,3,4,4,4,5,4,4,4,4,4,3,3,1,1,3,3,5,3,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5
2326,2,19,2,4,3,3,3,3,3,3,3,3,3,3,3,5,5,1,3,3,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,2
2501,2,19,1,2,4,4,4,5,5,4,4,4,4,3,3,3,1,5,3,3,5,3,1,1,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3,3,3,4,3,4,3
2730,1,20,2,3,2,4,3,4,3,3,3,3,3,3,4,5,1,1,2,2,1,1,1,1,5,3,3,3,3,3,3,4,2,2,2,3,3,4,1,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2
837,1,21,2,1,1,5,4,3,3,3,5,5,5,5,5,5,1,1,4,4,5,2,5,5,5,1,3,1,2,3,1,1,1,1,1,1,2,1,2,1,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0
3034,1,20,1,3,3,3,4,4,4,3,4,4,3,3,3,3,5,1,3,3,5,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,2,2,3,3,2,2,1,2,2,1,2
2179,2,19,1,4,3,4,3,3,3,5,3,2,4,3,4,3,1,1,3,3,5,2,5,5,1,3,3,3,2,2,2,3,2,2,2,3,2,4,3,3,2,5,4,3,3,4,4,4,5,5,5,5,4,4,5
314,2,22,2,2,2,3,3,3,2,3,3,3,3,4,3,3,1,1,3,3,5,1,5,1,5,3,3,3,2,1,1,1,2,2,2,3,2,2,2,1,3,1,1,1,1,1,1,2,1,3,3,1,1,2,2
3106,2,18,2,3,4,4,4,5,5,5,3,3,5,3,4,3,1,1,3,3,5,1,1,1,1,3,3,5,3,3,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1
2311,2,19,1,2,3,3,4,3,3,3,4,3,4,4,4,5,1,1,3,2,5,3,1,5,5,5,5,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,4,3,3,4,3,3,3,4
1004,2,21,1,2,3,3,4,3,3,5,5,3,5,3,4,5,1,5,3,2,5,3,5,5,5,5,5,5,2,2,3,2,2,2,2,3,2,3,2,2,2,4,4,4,3,4,4,4,5,4,4,4,3,3,4
308,2,21,2,2,2,2,4,3,4,5,4,3,5,3,4,5,1,1,2,2,5,2,5,5,5,3,5,3,2,2,2,1,1,2,1,2,1,1,1,2,1,4,4,4,3,5,4,4,4,4,4,5,4,5,4
1274,2,19,1,3,3,2,4,3,2,3,3,2,3,3,3,5,1,1,3,3,5,3,5,5,5,5,5,5,2,2,3,2,2,2,3,2,4,3,2,2,2,2,2,1,3,2,1,1,2,1,2,2,2,3,1
824,2,18,1,1,4,4,4,3,4,5,5,4,5,3,2,5,1,1,2,3,5,3,1,5,5,3,5,3,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,4,4,3,4,2,3,3,3,3
268,1,21,1,3,4,3,3,3,3,2,3,4,2,3,3,5,1,1,2,2,1,3,5,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,2,3
1471,1,22,1,2,3,5,3,2,2,3,2,2,2,4,5,3,1,1,1,5,1,4,1,5,5,3,5,5,4,3,4,3,3,4,3,2,4,3,3,3,3,3,2,0,4,0,5,2,3,5,5,5,4,3,4
2109,2,19,1,3,3,3,3,3,3,5,4,4,4,4,4,5,1,1,1,1,5,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2781,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,2,1,2,5,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2082,2,23,1,2,3,1,3,4,5,2,5,5,2,1,1,3,5,1,5,5,5,5,5,5,5,3,5,3,1,2,2,3,4,3,2,1,3,4,3,3,1,1,1,0,1,2,4,4,2,1,1,0,3,4,3
2128,1,26,2,3,3,3,3,3,3,5,3,5,5,2,2,5,1,1,1,1,1,1,5,5,5,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5
2029,1,21,1,2,3,3,3,3,3,3,3,3,4,4,4,5,1,1,3,3,5,2,5,1,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3
3162,2,18,1,3,2,4,4,5,5,3,3,3,5,5,5,5,1,1,2,2,1,1,5,5,5,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1458,2,20,1,3,3,3,3,3,3,3,3,3,3,3,3,5,1,1,3,3,5,3,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2
2456,2,20,1,3,3,3,3,3,3,3,3,3,3,3,3,1,5,5,3,4,5,2,5,5,5,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,0,3,2,3,3,3,1
2471,1,24,1,3,2,4,4,4,3,5,3,3,5,4,2,5,1,1,3,3,1,3,5,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,1,1,2,4,3,3,3,4,4,4,4,4,4,4,4,3,4
1001,1,21,1,1,4,3,4,4,3,2,3,3,5,3,2,5,1,1,3,2,5,2,5,5,5,5,3,5,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,3,3,4,4,4,4,4,2,3,2
2172,1,19,1,1,3,4,3,4,4,4,4,4,4,3,4,5,1,1,3,2,5,3,1,5,5,3,5,3,4,2,2,2,2,2,2,3,3,4,2,2,2,2,1,0,0,0,2,4,4,0,2,2,2,2,2
330,2,18,2,3,3,4,4,4,4,4,4,3,5,3,3,5,1,5,2,3,5,3,5,5,1,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,1,2,1,1,1,2,1,1
1236,2,20,1,3,3,3,3,3,3,3,3,3,3,3,2,5,1,1,2,3,5,2,1,5,5,3,3,3,1,2,1,1,3,3,3,3,3,3,3,2,3,1,2,1,1,1,1,2,2,2,1,1,3,1,2
770,2,19,1,1,4,4,4,5,5,3,2,3,5,3,3,5,1,1,2,3,5,2,1,5,5,3,3,3,2,2,1,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,3,2,2,1,3,2,1,1,1
2774,2,21,1,2,2,2,2,2,3,3,3,3,4,3,3,3,1,1,4,2,5,3,5,1,5,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,3,3
1148,1,18,1,3,3,5,4,5,5,5,5,5,5,5,5,3,1,1,4,2,5,1,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,2,2,2,3,3,2,4,3,1,0,2
2884,1,20,1,2,3,3,3,3,3,2,3,2,2,2,2,5,1,1,2,3,1,1,5,5,5,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,1,1,1,2,3,3,1,2,3
3033,2,21,1,1,5,4,4,5,5,5,5,3,5,4,5,5,1,5,3,2,5,2,1,5,5,3,5,3,3,3,2,3,3,3,3,1,2,3,3,3,3,3,3,3,2,3,4,4,4,2,3,3,3,3,3
1282,1,18,2,3,3,3,3,3,3,3,3,2,3,2,1,5,1,1,4,3,5,3,5,5,1,3,1,3,2,1,2,2,2,1,2,2,2,2,3,2,2,1,3,3,2,2,1,3,1,2,2,2,2,2,2
97,2,20,1,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,5,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,5,5,5,0,5,5,5,5,5,5,5,5,5
2911,1,21,2,1,2,4,4,4,4,4,3,2,5,1,1,3,1,1,4,3,5,1,5,5,5,1,5,5,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,3,3,1,1,4,3,4,3,1,4,4,4
2447,1,21,1,2,4,4,4,4,4,4,4,4,4,4,3,3,5,5,3,3,5,3,5,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,4,4,5,5,5,5,5,5,5
185,1,22,1,4,4,4,3,5,5,4,4,3,4,3,4,3,1,1,2,2,5,3,5,5,5,3,5,5,2,2,2,1,1,1,1,4,2,4,1,1,1,3,1,2,2,2,2,4,3,2,2,2,2,2,3
248,2,21,2,3,4,4,4,4,4,5,5,3,5,3,3,3,1,1,3,3,1,3,5,5,5,5,5,5,3,3,2,3,2,2,2,3,2,4,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1
2135,1,21,1,5,4,4,4,4,4,4,4,4,4,4,4,5,1,1,3,3,1,4,5,5,5,3,3,3,3,3,3,2,2,2,3,2,3,3,2,3,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1
972,2,20,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,3,2,1,2,5,5,5,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,5,5,3,4,2,4,3,3,3
2030,1,19,1,3,3,2,4,3,3,4,3,2,4,3,3,5,1,1,3,3,5,3,5,5,5,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,1,2,5,0,2,0,2,2,2,2,2,2
634,2,21,2,2,2,4,4,4,4,4,5,4,3,4,3,1,1,1,3,2,1,3,5,5,5,5,5,5,3,2,3,2,3,3,3,3,2,2,3,3,3,1,4,0,5,4,2,1,0,1,2,2,1,2,2
46,2,21,2,4,4,5,5,5,5,4,3,4,5,5,2,5,1,1,3,4,5,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,0,0,1,0,0,0,1,1,3,2,2,2
